,ID,Unnamed: 0,Latitude,Longitude,State
533,10860.0,216139,36.0512,113.054,山西省
534,10861.0,216159,42.0443,119.271,内蒙古自治区
535,10862.0,216179,40.1438,117.112,北京|北京
536,10863.0,216199,39.12,116.036,河北省
537,10864.0,216219,38.4173,115.322,河北省
538,10865.0,216239,34.3871,111.659,河南省
539,10866.0,216259,37.608,114.562,河北省
540,10867.0,216279,28.8717,107.602,贵州省
541,10868.0,216299,32.2994,110.019,湖北省
542,10869.0,216319,27.6901,106.934,贵州省
543,10870.0,216339,35.7883,112.928,山西省
544,10871.0,216359,38.032,115.04,河北省
545,10872.0,216379,37.7493,114.768,河北省
546,10873.0,216399,36.1175,113.213,山西省
547,10876.0,216439,39.9896,117.055,河北省
548,10877.0,216459,23.0145,104.392,云南省
549,10878.0,216479,36.5669,113.667,河北省
550,10879.0,216499,25.3889,105.643,贵州省
551,10881.0,216539,38.4854,115.56,河北省
552,10884.0,216599,46.4454,125.185,黑龙江省
553,10885.0,216619,38.6848,115.77,河北省
554,10886.0,216639,39.3159,116.465,河北省
555,10887.0,216659,26.3999,106.256,贵州省
556,10888.0,216679,39.5399,116.72,河北省
557,10889.0,216699,38.9891,116.101,河北省
558,10890.0,216719,27.9554,107.187,贵州省
559,10894.0,216799,35.4992,112.854,山西省
560,10895.0,216819,34.7261,112.144,河南省
561,10898.0,216879,39.7546,117.005,河北省
562,10899.0,216899,26.8509,106.604,贵州省
563,10900.0,216919,26.5438,106.466,贵州省
564,10901.0,216939,32.2278,110.227,湖北省
565,10902.0,216959,29.2966,108.16,重庆市
566,10903.0,216979,35.0782,112.573,河南省
567,10904.0,216999,31.3967,109.617,重庆市
568,10905.0,217019,37.6235,114.918,河北省
569,10906.0,217039,46.4084,125.328,黑龙江省
570,10907.0,217059,39.1087,116.395,河北省
571,10908.0,217079,40.7727,118.169,河北省
572,10909.0,217099,40.0442,117.396,天津市
573,10910.0,217119,38.2312,115.523,河北省
574,10911.0,217139,37.9163,115.215,河北省
575,10914.0,217199,26.5996,106.682,贵州省
576,10915.0,217219,47.4659,126.95,黑龙江省
577,10916.0,217239,34.5291,112.193,河南省
578,10918.0,217279,42.8521,120.661,内蒙古自治区
579,10919.0,217299,37.0668,114.488,河北省
580,10920.0,217319,34.6694,112.432,河南省
581,10921.0,217339,32.8345,110.811,湖北省
582,10922.0,217359,32.6449,110.75,湖北省
583,10923.0,217379,30.289,108.94,湖北省
584,10925.0,217419,38.7003,116.08,河北省
585,10926.0,217439,34.8169,112.437,河南省
586,10927.0,217459,33.7861,111.609,河南省
587,10930.0,217519,36.7127,114.198,河北省
588,10931.0,217539,37.3456,114.768,河北省
589,10934.0,217579,31.0442,109.551,重庆市
590,10935.0,217599,27.0571,106.967,贵州省
591,10939.0,217659,41.5923,119.319,内蒙古自治区
592,10940.0,217679,45.4971,124.289,吉林省
593,10941.0,217699,26.425,106.664,贵州省
594,10944.0,217759,41.0075,118.692,河北省
595,10945.0,217779,35.1852,113.04,河南省
596,10946.0,217799,27.7618,107.468,贵州省
597,10947.0,217819,38.0076,115.531,河北省
598,10949.0,217859,36.8142,114.508,河北省
599,10950.0,217879,32.6103,110.841,湖北省
600,10951.0,217899,26.55,106.781,贵州省
601,10952.0,217919,46.6943,126.087,黑龙江省
602,10953.0,217939,35.0914,112.93,河南省
603,10954.0,217959,34.1422,112.085,河南省
604,10956.0,217999,39.0864,116.718,河北省
605,10957.0,218019,34.9073,112.782,河南省
606,10959.0,218039,39.0095,116.645,河北省
607,10960.0,218059,36.0681,113.817,河南省
608,10961.0,218079,33.3203,111.486,河南省
609,10962.0,218099,38.4431,116.097,河北省
610,10963.0,218119,36.4393,114.205,河北省
611,10965.0,218139,40.1889,117.964,河北省
612,10966.0,218159,34.4078,112.414,河南省
613,10968.0,218199,34.7274,112.767,河南省
614,10969.0,218219,29.531,108.779,重庆市
615,10970.0,218239,35.2463,113.246,河南省
616,10971.0,218259,47.246,127.1,黑龙江省
617,10972.0,218279,36.6006,114.488,河北省
618,10973.0,218299,31.0813,109.872,重庆市
619,10974.0,218319,46.8307,126.48,黑龙江省
620,10977.0,218379,39.8835,117.745,河北省
621,10980.0,218419,33.1272,111.493,河南省
622,10982.0,218459,39.1199,117.218,天津市
623,10983.0,218479,36.11,114.286,河南省
624,10984.0,218499,34.6819,112.873,河南省
625,10985.0,218519,36.477,114.445,河北省
626,10986.0,218539,43.6147,122.245,内蒙古自治区
627,10987.0,218559,30.2966,109.475,湖北省
628,10988.0,218579,35.0333,113.179,河南省
629,10989.0,218599,32.0594,110.741,湖北省
630,10990.0,218619,28.2645,108.114,贵州省
631,10992.0,218659,34.9132,113.082,河南省
632,10995.0,218719,37.7318,115.691,河北省
633,10996.0,218739,36.3556,114.376,河北省
634,10997.0,218759,38.9341,116.907,天津市
635,10998.0,218779,36.9101,114.873,河北省
636,10999.0,218799,30.6021,109.713,湖北省
637,11001.0,218839,35.0665,113.251,河南省
638,11002.0,218859,34.7459,112.986,河南省
639,11003.0,218879,41.237,119.394,辽宁省
640,11005.0,218919,34.1491,112.473,河南省
641,11008.0,218959,41.3926,119.648,辽宁省
642,11009.0,218979,37.5396,115.568,河北省
643,11010.0,218999,29.6849,109.153,湖北省
644,11011.0,219019,23.6283,105.626,云南省
645,11015.0,219099,35.1176,113.436,河南省
646,11016.0,219119,40.1373,118.298,河北省
647,11017.0,219139,35.9575,114.149,河南省
648,11019.0,219179,45.6999,125.262,黑龙江省
649,11020.0,219199,36.7602,114.949,河北省
650,11021.0,219219,35.4407,113.799,河南省
651,11022.0,219239,36.3425,114.586,河北省
652,11023.0,219259,35.8894,114.173,河南省
653,11024.0,219279,35.2637,113.643,河南省
654,11027.0,219339,36.442,114.69,河北省
655,11028.0,219359,34.7173,113.2,河南省
656,11030.0,219399,28.8517,108.768,重庆市
657,11031.0,219419,38.8348,117.06,天津市
658,11032.0,219439,34.7944,113.344,河南省
